First Allele, Second Allele, Yield Rate [bu/Ad],Grain yield [bu/A]
LH198,MOG_MO45-074-1-1-1-1-B,1.225938031,199.827899
LH198,PHN11_PHG47_0048,0.920426718,150.0295551
LH198,PHN11_PHG47_0172,1.167635329,190.3245586
LH198,PHN11_PHG47_0390,1.168684433,190.4955626
LH198,PHN11_OH43_0075,1.075130759,175.2463137
LH198,MO44_PHW65_0193,0.850933348,138.7021357
LH198,MO44_PHW65_0025,1.032993169,168.3778865
LH198,MO44_PHW65_0035,0.901562771,146.9547316
LH198,PHN11_PHG47_0388,1.160762665,189.2043144
LH198,PHN11_PHW65_0359,1.050210043,171.184237
LH198,MO44_LH145_0143,1.02382098,166.8828197
LH198,MOG_MO45-071-1-1-1-1-B,1.151096818,187.6287814
LH198,PHN11_OH43_0184,1.183089521,192.843592
LH198,MO44_PHG47_0072,1.015487941,165.5245344
LH198,PHN11_LH145_0005,0.998593306,162.7707089
LH198,PHN11_PHW65_0294,1.227830936,200.1364426
LH198,MOG_LH145_0175,1.016176271,165.6367321
LH198,B73_NC230-040-1-1-1-1,0.894938596,145.8749911
LH198,PHN11_OH43_0142,1.118117647,184.4894117
LH198,MO44_PHG47_0125,1.418102431,233.9869011
LH198,PHN11_OH43_0088,1.293941305,213.5003153
LH198,PHN11_PHW65_0359,1.25773861,207.5268707
LH198,MOG_LH145_0162,0.98401074,162.3617721
LH198,PHW65_MOG_0511,1.151668002,190.0252203
LH198,MOG_OH43_0170,1.240078663,204.6129794
LH198,MO44_PHW65_0126,1.09417111,180.5382331
LH198,PHW65_MOG_0137,1.367950176,225.711779
LH198,PHN11_LH145_0062,0.925825985,152.7612876
LH198,PHN11_PHW65_0294,1.266140639,208.9132054
LH198,PHN11_PHG47_0251,1.06607377,175.9021721
LH198,MOG_MO45-085-1-1-1-1-B,1.084703813,178.9761292
LH198,MOG_OH43_0439,1.052510804,173.6642827
LH198,B73_NC230-129-1-1-1-1,0.879877042,145.1797119
LH198,PHN11_LH145_0005,0.755787459,124.7049308
LH198,MOG_MO45-071-1-1-1-1-B,1.455537765,240.1637312
LH198,PHW65_MOG_0176,1.246056108,205.5992578
LH198,PHN11_LH145_0085,0.791687573,130.6284496
LH198,PHN11_PHG47_0172,1.046824125,172.7259807
LH198,PHN11_PHG47_0048,1.211498901,199.8973186
LH198,MO44_PHW65_0025,0.899817174,148.4698337
LH198,MOG_MO45-128-1-1-1-1-B,1.393933389,229.9990092
LH198,MOG_LH123HT-045-1-1-1-1-B,1.323083565,218.3087883
LH198,B73_NC230-040-1-1-1-1,0.809682263,133.5975734
LH198,MOG_MO45-030-1-1-1-1-B,1.399939058,230.9899445
LH198,MO44_PHW65_0035,1.071866122,176.8579102
LH198,MO44_PHG47_0072,0.993541047,163.9342727
LH198,B73_NC230-059-1-1-1-1,0.976994281,161.2040564
LH198,PHN11_PHW65_0275,1.205901486,198.9737452
LH198,MOG_OH43_0367,0.985428472,162.5956978
LH198,PHN11_PHW65_0328,1.15084493,189.8894135
LH198,MOG_LH145_0057,1.231903734,203.2641161
LH198,PHW65_MOG_0293,1.17124123,193.254803
LH198,MOG_LH145_0173,1.184114365,195.3788702
LH198,MO44_PHW65_0193,0.874066968,144.2210497
LH198,PHN11_OH43_0036,1.128474964,186.198369
LH198,PHN11_OH43_0001,1.142791427,188.5605855
LH198,MO44_LH145_0127,1.139961215,188.0936004
LH198,MOG_LH145_0038,1.133303127,186.995016
LH198,MOG_PHG83-224-1-1-1-1-B,1.411142419,232.8384991
LH198,PHN11_LH145_0028,0.934934911,154.2642603
LH198,PHN11_PHG47_0388,0.748037193,123.4261369
LH198,MOG_LH145_0175,1.188298642,196.0692759
LH198,B73_NC230-041-1-1-1-1,0.705622733,116.427751
LH198,MOG_LH123HT-031-1-1-1-1-B,1.290349718,212.9077035
LH198,MOG_NC230-183-1-1-1-1-B,1.097212669,181.0400904
LH198,MOG_LH123HT-014-1-1-1-1-B,1.013158251,167.1711114
LH198,PHN11_PHG47_0390,1.073667823,177.1551908
LH198,PHN11_PHW65_0015,1.210319427,199.7027054
LH198,MOG_NC230-011-1-1-1-1-B,1.049334036,173.1401159
LH198,PHN11_LH145_0003,0.702048868,115.8380633
LH198,MO44_LH145_0143,1.098545075,181.2599373
LH198,MOG_PHG83-090-1-1-1-1-B,1.250048073,206.257932
LH198,MO44_PHW65_0075,1.022617015,168.7318075
LH198,PHN11_PHW65_0312,1.099303167,181.3850225
LH198,MO44_LH145_0138,0.754879061,124.555045
LH198,PHN11_OH43_0075,1.142199393,188.4628998
LH198,PHN11_OH43_0184,1.090957585,180.0080015
LH198,MOG_MO45-074-1-1-1-1-B,1.222064939,201.6407149
LH198,Z022E0050,1.064698702,175.6752858
LH198,Z022E0142,1.055676415,174.1866085
LH198,Z022E0105,0.900721635,148.6190697
LH198,Z022E0108,1.090944458,180.0058355
LH198,Z022E0059,1.013573069,167.2395564
LH198,Z022E0077,1.053849773,173.8852126
LH198,Z022E0020,0.905024712,149.3290775
LH198,Z022E0134,0.935180388,154.3047641
LH198,Z022E0053,1.136826453,187.5763647
LH198,Z022E0123,0.945009994,155.926649
LH198,Z022E0097,1.151122569,189.9352239
LH198,Z022E0008,0.967229655,159.5928931
LH198,Z022E0023,0.93022883,153.4877569
LH198,Z022E0003,1.163934662,192.0492192
LH198,Z022E0005,0.892144358,147.2038191
LH198,Z022E0027,1.029273133,169.830067
LH198,Z022E0044,1.115761324,184.1006185
LH198,Z022E0166,0.941200497,155.298082
LH198,Z022E0046,0.870333608,143.6050453
LH198,Z022E0042,0.872605917,143.9799763
LH198,Z022E0017,0.94274228,155.5524762
LH198,Z022E0110,0.978759882,161.4953806
LH198,Z022E0025,1.120667595,184.9101531
LH198,Z022E0114,1.077617781,177.8069338
LH198,Z022E0073,0.769729799,127.0054169
LH198,Z022E0048,0.797796947,131.6364962
LH198,Z022E0079,0.85172063,140.533904
LH198,Z022E0160,0.94987557,156.7294691
LH198,Z022E0095,0.772710974,127.4973107
LH198,Z013E0078,1.098233305,181.2084953
LH198,Z013E0082,1.038159554,171.2963264
LH198,Z013E0080,1.261863815,208.2075295
LH198,Z013E0063,0.950252319,156.7916327
LH198,Z013E0087,1.074498772,177.2922973
LH198,Z013E0072,1.048722311,173.0391813
LH198,Z013E0039,0.994890517,164.1569353
LH198,Z013E0007,0.950774123,156.8777303
LH198,Z013E0046,1.123384913,185.3585107
LH198,M0266,0.955387002,157.6388553
LH198,Z013E0092,1.067492815,176.1363144
LH198,Z013E0026,0.979495659,161.6167837
LH198,Z013E0073,1.191777992,196.6433686
LH198,Z013E0079,1.093781233,180.4739035
LH198,Z013E0019,1.089950076,179.8417626
LH198,Z013E0061,1.055734831,174.1962471
LH198,Z013E0055,0.796072696,131.3519949
LH198,Z013E0045,0.995214101,164.2103267
LH198,Z013E0088,1.161489732,191.6458057
LH198,Z013E0028,0.892960867,147.338543
LH198,Z013E0006,1.121889075,185.1116974
LH198,Z013E0035,0.970379513,160.1126197
LH198,M0014,1.188405628,196.0869286
LH198,Z013E0034,1.35192784,223.0680936
LH198,M0008,1.011026403,166.8193565
LH198,Z013E0090,1.076337228,177.5956426
LH198,Z013E0093,1.241050728,204.7733701
LH198,Z013E0022,1.091947372,180.1713163
LH198,Z013E0059,1.006038088,165.9962845
LH198,Z013E0067,1.162090955,191.7450075
LH82,CG108,0.826090537,136.3049386
LH82,CG65,1.047496235,172.8368788
MO17,B73,1.469147988,242.409418
REDEAR-B,LH195,1.401344975,231.2219208
LH82,CG102,0.84949361,140.1664457
LH82,CGR03,0.936785838,154.5696633
LH51,LH132,1.219077858,201.1478465
CGR01,LH82,1.158431763,191.1412409
CGR01,CG108,0.987166505,162.8824734
CGR03,CG108,0.966948078,159.5464328
CGR03,CG44,1.069865545,176.527815
LH198,LH82,0.747438595,123.3273682
CGR03,CG118,1.053362756,173.8048548
CG60,LH82,0.97592967,161.0283955
CGR01,LH198,1.234432678,203.6813919
CGR01,CG44,0.908559196,149.9122673
CG60,LH162,0.453160181,74.77142983
TX205,LH74,1.393055183,229.8541052
TX205,B73,1.743547968,287.6854147
CGR01,CG118,0.947312495,156.3065617
LH185,PHW65_MOG_0012,1.351618039,223.0169765
LH185,MOG_LH145_0006,1.245532335,205.5128353
LH185,MO44_PHW65_0035,1.340654248,221.207951
LH185,PHN11_LH145_0005,1.216815394,200.77454
LH185,MOG_OH43_0439,1.097106339,181.022546
LH185,B73_NC230-041-1-1-1-1,0.944500661,155.842609
LH185,MOG_LH123HT-014-1-1-1-1-B,0.836915837,138.0911131
LH185,PHN11_OH43_0001,1.010265028,166.6937297
LH185,MOG_LH123HT-045-1-1-1-1-B,1.30435113,215.2179365
LH185,PHN11_LH145_0062,1.10705934,182.6647911
LH185,MOG_MO45-085-1-1-1-1-B,1.412273979,233.0252065
LH185,MOG_PHG83-211-1-1-1-1-B,0.923671821,152.4058505
LH185,MOG_MO45-074-1-1-1-1-B,1.176489463,194.1207614
LH185,PHN11_PHW65_0359,1.158613574,191.1712397
LH185,MOG_MO45-030-1-1-1-1-B,1.462051454,241.2384899
LH185,MOG_OH43_0367,0.947834299,156.3926594
LH185,MOG_LH145_0175,1.152025061,190.084135
LH185,PHN11_PHG47_0251,1.09364865,180.4520272
LH185,MOG_NC230-010-1-1-1-1-B,1.299033981,214.3406068
LH185,MOG_LH123HT-074-1-1-1-1-B,1.277588821,210.8021555
LH185,MOG_NC230-183-1-1-1-1-B,1.1697152,193.003008
LH185,MOG_MO45-078-1-1-1-1-B,1.072907761,177.0297806
LH185,B73_NC230-129-1-1-1-1,1.328509015,219.2039874
LH185,B73_NC230-059-1-1-1-1,1.138976679,187.931152
LH185,MOG_OH43_0416,1.174971308,193.8702659
LH185,PHN11_OH43_0036,1.027449773,169.5292126
LH185,MO44_PHG47_0072,1.257204992,207.4388236
LH185,MOG_LH123HT-200-1-1-1-1-B,1.187113917,195.8737963
LH185,MO44_PHW65_0126,1.068093381,176.2354079
LH185,MOG_LH123HT-031-1-1-1-1-B,1.296161105,213.8665824
LH185,MO44_LH145_0138,1.158971945,191.2303709
LH185,PHN11_LH145_0002,1.140265764,188.1438511
LH185,MOG_PHG83-224-1-1-1-1-B,1.305063278,215.3354409
LH185,PHN11_PHW65_0015,1.260906846,208.0496296
LH185,PHN11_PHW65_0328,1.46101966,241.0682439
LH185,PHW65_MOG_0293,1.131869643,186.7584911
LH185,MOG_PHG83-090-1-1-1-1-B,1.28435849,211.9191508
LH185,MOG_MO45-128-1-1-1-1-B,1.361286181,224.6122199
LH185,MO44_PHW65_0025,1.257579115,207.500554
LH185,MOG_OH43_0170,1.000683526,165.1127818
LH185,PHN11_PHW65_0275,1.338385878,220.8336698
LH185,PHN11_PHG47_0388,1.292430371,213.2510112
LH185,PHN11_LH145_0028,0.990569061,163.4438951
LH185,MOG_LH145_0173,1.059069126,174.7464058
LH185,MOG_LH123HT-199-1-1-1-1-B,1.218065755,200.9808495
LH185,MO44_PHW65_0193,1.081902481,178.5139093
LH185,MO44_LH145_0127,1.152388026,190.1440243
LH185,MOG_LH145_0057,0.951837422,157.0531746
LH185,B73_NC230-040-1-1-1-1,1.092434388,180.2516741
LH185,PHN11_OH43_0075,1.091607379,180.1152175
LH185,PHW65_MOG_0176,1.299224981,214.3721218
LH185,PHW65_MOG_0137,1.381933866,228.0190879
LH185,PHW65_MOG_0271,1.292321416,213.2330336
LH185,PHN11_LH145_0085,1.047605191,172.8548565
LH185,MOG_LH145_0162,1.124733727,185.581065
LH185,MOG_PHG83-014-1-1-1-1-B,1.118058575,184.4796648
LH185,PHN11_OH43_0088,1.241344119,204.8217797
LH185,MOG_OH43_0071,1.42618547,235.3206025
LH185,PHN11_LH145_0003,0.957526726,157.9919098
LH185,PHN11_OH43_0142,1.073081039,177.0583715
LH198,M0039,1.058021579,174.5735606
LH198,M0101,1.443908427,238.2448905
LH198,M0061,1.076496722,177.6219592
LH198,M0014,1.155842434,190.7140016
LH198,M0118,1.301335825,214.7204112
LH198,M0083,1.000012729,165.0021003
LH198,M0325,1.221635025,201.5697791
LH198,M0041,0.944597802,155.8586373
LH198,M0022,1.1377296,187.725384
LH198,M0151,0.984709104,162.4770022
LH198,M0269,1.152748366,190.2034804
LH198,M0154,1.116440654,184.2127079
LH198,M0085,1.160310914,191.4513008
LH198,M0172,0.884822037,145.9956361
LH198,M0311,0.900430212,148.570985
LH198,M0354,0.869920103,143.536817
LH198,M0323,1.23809187,204.2851585
LH198,M0012,1.065523742,175.8114175
LH198,M0309,0.854350653,140.9678578
LH198,M0030,1.15832609,191.1238048
LH198,M0058,0.996940321,164.4951529
LH198,M0276,1.105452578,182.3996753
LH198,M0106,1.257057312,207.4144564
LH198,M0262,0.878111441,144.8883878
LH198,M0045,1.224385162,202.0235517
LH198,M0051,1.007440067,166.2276111
LH198,M0001,0.892800059,147.3120098
LH198,M0365,1.023223489,168.8318757
LH198,M0008,1.267564278,209.1481058
LH198,M0297,1.104235692,182.1988891
LH198,M0024,1.017962786,167.9638597
LH198,M0369,1.133167918,186.9727064
LH198,M0087,0.909774113,150.1127287
LH198,M0143,1.241176748,204.7941635
LH198,M0296,1.042997563,172.0945979
LH198,M0033,1.257565988,207.498388
LH198,M0015,0.916799761,151.2719605
LH198,M0186,1.068124886,176.2406062
LH198,M0077,1.118225945,184.507281
LH198,M0346,1.024393118,169.0248644
LH198,M0114,1.094803838,180.6426333
LH198,M0062,0.8888035,146.6525775
LH198,M0003,1.109351339,183.042971
LH198,M0326,0.986584973,162.7865205
LH198,M0266,0.968264074,159.7635722
LH198,M0317,0.976441628,161.1128687
LH198,M0027,1.080018079,178.2029831
LH198,M0272,1.066740629,176.0122038
LH198,M0028,1.096736154,180.9614654
LH198,M0287,0.819577504,135.2302882
LH198,Z022E0005,0.980893043,161.8473521
LH198,Z022E0073,0.955799194,157.706867
LH198,Z022E0097,1.141011386,188.2668787
LH198,Z022E0053,1.114421042,183.879472
LH198,Z022E0023,0.894624076,147.6129725
LH198,Z022E0142,0.993707761,163.9617806
LH198,Z022E0008,1.13342521,187.0151596
LH198,Z022E0114,1.225662433,202.2343014
LH198,Z022E0108,1.061227228,175.1024927
LH198,Z022E0005,0.976469196,161.1174173
LH198,Z022E0072,1.038770622,171.3971527
LH198,Z022E0134,1.232483953,203.3598523
LH198,Z022E0110,0.828349062,136.6775953
LH198,Z022E0050,0.863367033,142.4555604
LH198,Z022E0079,1.025638227,169.2303075
LH198,Z022E0059,1.116896822,184.2879756
LH198,Z022E0123,1.143783183,188.7242252
LH198,Z022E0048,0.998155238,164.6956143
LH198,Z022E0166,1.007215593,166.1905728
LH198,Z022E0044,1.080938292,178.3548182
LH198,Z022E0077,1.154411575,190.4779099
LH198,Z022E0020,1.032557545,170.3719949
LH198,Z022E0073,0.775759753,128.0003592
LH198,Z022E0017,1.047880861,172.900342
LH198,Z022E0048,0.965560539,159.3174889
LH198,Z022E0027,1.025118392,169.1445347
LH198,Z022E0105,1.110548535,183.2405083
LH198,M0118,1.221186076,201.4957026
LH198,Z022E0160,1.075930942,177.5286055
LH198,Z022E0025,1.153679081,190.3570483
LH185,PHN11_PHG47_0388,1.20312247,198.5152075
LH185,PHN11_OH43_0142,1.178016806,194.372773
LH185,MOG_MO45-128-1-1-1-1-B,1.145894684,189.0726228
LH185,B73_NC230-129-1-1-1-1,1.415612868,233.5761232
LH185,PHN11_PHW65_0359,1.253157893,206.7710524
LH185,B73_NC230-129-1-1-1-1,1.543346546,254.6521801
LH185,B73_NC230-041-1-1-1-1,1.06625033,175.9313045
LH185,PHW65_MOG_0137,1.370166694,226.0775045
LH185,PHN11_PHW65_0275,1.439056635,237.4443448
LH185,MOG_LH123HT-031-1-1-1-1-B,1.383935756,228.3493997
LH185,MOG_OH43_0071,1.167915468,192.7060523
LH185,MOG_MO45-085-1-1-1-1-B,1.168050022,192.7282536
LH185,MOG_PHG83-224-1-1-1-1-B,1.281608353,211.4653782
LH185,PHN11_PHG47_0251,1.273711063,210.1623254
LH185,PHN11_LH145_0003,0.918946049,151.6260981
LH185,MO44_LH145_0127,1.195212053,197.2099887
LH185,PHW65_MOG_0012,1.546288339,255.1375759
LH185,MOG_LH123HT-199-1-1-1-1-B,1.219703365,201.2510553
LH185,MOG_LH123HT-200-1-1-1-1-B,1.304702938,215.2759848
LH185,PHN11_LH145_0062,0.861260126,142.1079208
LH185,MOG_MO45-030-1-1-1-1-B,1.496018596,246.8430683
LH185,MO44_PHW65_0126,1.251817612,206.5499059
LH185,PHN11_LH145_0028,0.852636248,140.684981
LH185,PHN11_PHW65_0015,1.311368902,216.3758688
LH185,MOG_OH43_0170,1.115438396,184.0473354
LH185,MOG_OH43_0439,1.382074327,228.0422639
LH185,MOG_OH43_0071,1.194905534,197.1594131
LH185,PHN11_OH43_0088,1.138828342,187.9066765
LH185,MO44_PHW65_0025,1.281595226,211.4632123
LH185,MOG_LH145_0162,1.151379861,189.9776771
LH185,MOG_LH145_0173,1.134185271,187.1405697
LH185,PHW65_MOG_0176,1.262039062,208.2364453
LH185,MOG_OH43_0367,1.102202297,181.863379
LH185,MOG_PHG83-211-1-1-1-1-B,0.797355875,131.5637193
LH185,PHN11_OH43_0001,1.185961354,195.6836234
LH185,MOG_OH43_0416,1.306799343,215.6218916
LH185,PHN11_PHW65_0328,1.286024324,212.1940135
LH185,MOG_PHG83-090-1-1-1-1-B,1.601901486,264.3137452
LH185,MO44_PHW65_0035,1.130885107,186.5960427
LH185,MO44_PHG47_0072,1.430630978,236.0541113
LH185,PHN11_LH145_0085,1.0656071,175.8251715
LH185,MOG_LH145_0175,1.349251215,222.6264505
LH185,B73_NC230-040-1-1-1-1,1.121782089,185.0940447
LH185,PHW65_MOG_0271,1.194356162,197.0687668
LH185,MOG_LH145_0175,1.390857699,229.4915203
LH185,MO44_LH145_0138,1.082588374,178.6270817
LH185,MOG_NC230-183-1-1-1-1-B,1.364566655,225.153498
LH185,MOG_MO45-074-1-1-1-1-B,1.211628859,199.9187618
LH185,MOG_LH123HT-014-1-1-1-1-B,1.268036198,209.2259727
LH185,PHN11_LH145_0003,0.965775167,159.3529026
LH185,PHN11_OH43_0075,1.182483973,195.1098556
LH185,MO44_PHW65_0035,1.287459121,212.430755
LH185,MOG_PHG83-014-1-1-1-1-B,1.266588275,208.9870653
LH185,MO44_PHW65_0193,1.010894475,166.7975884
LH185,MOG_LH123HT-074-1-1-1-1-B,1.247101028,205.7716697
LH185,PHN11_LH145_0005,1.084846243,178.9996301
LH185,MOG_LH123HT-199-1-1-1-1-B,1.292313539,213.231734
LH185,B73_NC230-059-1-1-1-1,1.446909949,238.7401416
LH185,B73_NC230-129-1-1-1-1,1.181269713,194.9095026
LH185,MOG_LH123HT-045-1-1-1-1-B,1.257210242,207.43969
LH198,Z013E0082,1.154696434,190.5249116
LH198,Z013E0026,0.938537656,154.8587132
LH198,M0008,1.123451862,185.3695572
LH198,Z013E0028,1.141593575,188.3629399
LH198,M0309,0.858601879,141.6693101
LH198,Z013E0019,1.159751698,191.3590301
LH198,Z013E0022,0.89660168,147.9392772
LH198,Z013E0067,0.949265815,156.6288594
LH198,Z013E0034,1.514836358,249.947999
LH198,Z013E0007,0.937803192,154.7375266
LH198,Z013E0046,1.167666053,192.6648987
LH198,Z013E0072,1.165922768,192.3772567
LH198,Z013E0080,1.267526209,209.1418245
LH198,Z013E0073,1.161638068,191.6702812
LH198,Z013E0090,0.969065486,159.8958052
LH198,M0266,1.183708736,195.3119414
LH198,Z013E0087,1.255461707,207.1511816
LH198,M0326,0.873541225,144.1343022
LH198,Z013E0088,0.964404693,159.1267744
LH198,Z013E0063,1.150394669,189.8151204
LH198,M0024,0.986061856,162.7002063
LH198,Z013E0055,1.103006335,181.9960452
LH198,Z013E0006,1.262508358,208.3138791
LH198,Z013E0092,1.119566883,184.7285357
LH198,Z013E0078,1.281865645,211.5078314
LH198,Z013E0039,0.818377684,135.0323178
LH198,Z013E0093,1.075317905,177.4274543
LH198,Z013E0079,1.173810869,193.6787934
LH198,Z013E0059,0.954490418,157.4909189
LH198,M0014,1.131809258,186.7485276
LH198,PHN11_OH43_0088,1.276484172,210.6198884
LH198,PHN11_PHW65_0015,1.379164039,227.5620664
LH198,MOG_LH123HT-014-1-1-1-1-B,1.265380577,208.7877952
LH198,PHW65_MOG_0137,1.238523753,204.3564192
LH198,MOG_OH43_0170,1.27963403,211.139615
LH198,MO44_PHG47_0072,1.151513102,189.9996618
LH198,MO44_PHW65_0075,1.063855282,175.5361216
LH198,MO44_PHW65_0193,0.898079797,148.1831665
LH198,MOG_OH43_0367,1.291284371,213.0619212
LH198,PHN11_PHG47_0388,0.975424931,160.9451136
LH198,MOG_LH123HT-031-1-1-1-1-B,1.305762299,215.4507793
LH198,PHN11_OH43_0036,1.130867385,186.5931186
LH198,PHN11_PHW65_0294,1.262316702,208.2822558
LH198,MOG_MO45-030-1-1-1-1-B,1.334849425,220.2501551
LH198,PHN11_PHG47_0048,1.207848242,199.2949599
LH198,MO44_PHW65_0035,1.222634001,201.7346101
LH198,PHN11_PHW65_0328,1.137217641,187.6409108
LH198,MOG_LH145_0057,1.252337447,206.6356787
LH198,MO44_LH145_0138,0.67620349,111.5735759
LH198,B73_NC230-129-1-1-1-1,0.862479638,142.3091402
LH198,MOG_LH145_0173,1.015064313,167.4856116
LH198,MOG_MO45-071-1-1-1-1-B,1.161533051,191.6529534
LH198,MOG_NC230-011-1-1-1-1-B,1.191829844,196.6519242
LH198,PHN11_PHW65_0312,1.030743374,170.0726567
LH198,PHN11_OH43_0075,1.263877519,208.5397907
LH198,PHN11_LH145_0028,0.90650808,149.5738332
LH198,B73_NC230-059-1-1-1-1,1.119322718,184.6882485
LH198,MOG_PHG83-090-1-1-1-1-B,1.190825617,196.4862268
LH198,MOG_NC230-183-1-1-1-1-B,1.517383024,250.3681989
LH198,MO44_PHW65_0126,1.003396907,165.5604896
LH198,MOG_LH123HT-045-1-1-1-1-B,1.24414217,205.2834581
LH198,PHN11_PHG47_0390,1.09741614,181.0736631
LH198,PHW65_MOG_0176,1.069670608,176.4956503
LH198,PHW65_MOG_0511,1.132164347,186.8071173
LH198,PHN11_OH43_0184,1.15029359,189.7984423
LH198,MO44_PHG47_0125,1.415547232,233.5652933
LH198,PHN11_OH43_0001,1.335113281,220.2936913
LH198,PHN11_OH43_0142,1.155967142,190.7345784
LH198,PHW65_MOG_0293,1.347993635,222.4189497
LH198,MOG_LH145_0175,1.177168793,194.2328508
LH198,MOG_MO45-128-1-1-1-1-B,1.507148445,248.6794935
LH198,PHN11_LH145_0003,0.768437432,126.7921763
LH198,MOG_MO45-085-1-1-1-1-B,1.522147521,251.1543409
LH198,PHN11_PHG47_0251,1.187310824,195.906286
LH198,MO44_LH145_0127,1.396749161,230.4636116
LH198,MO44_PHW65_0025,1.311086668,216.3293003
LH198,PHN11_LH145_0005,0.834680284,137.7222469
LH198,MOG_LH145_0162,1.11402329,183.8138429
LH198,MOG_OH43_0439,1.242996171,205.0943682
LH198,PHN11_PHW65_0275,1.277001382,210.705228
LH198,PHN11_LH145_0085,0.629512207,103.8695141
LH198,PHN11_PHW65_0359,1.306278195,215.5359022
LH198,PHN11_PHG47_0172,1.031188384,170.1460834
LH198,MOG_LH145_0038,1.283410053,211.7626588
LH198,MO44_LH145_0143,1.014465715,167.3868429
LH198,MOG_MO45-074-1-1-1-1-B,1.510029853,249.1549258
LH198,PHN11_LH145_0062,0.996629864,164.4439275
LH198,MOG_PHG83-224-1-1-1-1-B,1.353807647,223.3782617
LH198,B73_NC230-040-1-1-1-1,1.027014608,169.4574104
LH198,MO44_LH145_0127,1.370828302,226.1866699
LH198,M0087,1.123812202,185.4290133
LH198,M0015,0.992632648,163.784387
LH198,M0083,0.963076227,158.9075774
LH198,M0028,1.259050012,207.7432519
LH198,M0062,0.94643954,156.1625241
LH198,M0003,1.092362189,180.2397612
LH198,M0287,1.082927711,178.6830723
LH198,M0311,0.999628104,164.9386371
LH198,M0027,0.999602505,164.9344134
LH198,M0033,1.198560787,197.7625299
LH198,M0262,0.717901864,118.4538076
LH198,M0346,1.169152045,192.9100875
LH198,M0269,1.102483218,181.9097309
LH198,M0354,0.950090199,156.7648828
LH198,M0326,0.705696902,116.4399888
LH198,M0276,1.129346606,186.34219
LH198,M0297,0.918465596,151.5468233
LH198,M0041,0.953469126,157.3224058
LH198,M0014,1.135563621,187.3679975
LH198,M0172,1.021334493,168.5201914
LH198,M0118,1.151646999,190.0217548
LH198,M0106,1.295700342,213.7905565
LH198,M0151,1.102875063,181.9743854
LH198,M0266,1.120065058,184.8107346
LH198,M0022,1.131478454,186.6939449
LH198,M0369,1.083686459,178.8082658
LH198,M0083,1.190605738,196.4499467
LH198,M0114,1.014918601,167.4615692
LH198,M0024,0.933085953,153.9591822
LH198,M0012,0.886684779,146.3029885
LH198,M0101,1.390203967,229.3836546
LH198,M0154,1.115775108,184.1028928
LH198,M0045,1.185184227,195.5553974
LH198,M0309,0.950804316,156.8827121
LH198,M0272,1.139518173,188.0204986
LH198,M0296,1.15715843,190.931141
LH198,M0323,1.146495907,189.1718247
LH198,M0008,1.125822624,185.7607329
LH198,M0143,1.129466719,186.3620087
LH198,M0365,1.269673153,209.4960703
LH198,M0058,0.956466709,157.817007
LH198,M0030,1.172827646,193.5165616
LH198,M0325,1.30858726,215.9168979
LH198,M0077,1.346296295,222.1388887
